model	dataset	trained	epoch_no	perturb_mec	sigma	clip_norm	batch_size	num_images	restarts	OPTIM	cost_fn	indices	weights	scoring	init	tv	opt_score	psnr	test_mse	feat_mse	target_id	timing	dtype	val_acc	rec_img	gt_img
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0215	51.3989	0.0001	0.0000	8231	0:01:57.529183	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0164	50.1441	0.0001	0.0000	8984	0:01:58.869989	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0193	45.9742	0.0003	0.0000	7644	0:01:59.378537	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0188	48.7103	0.0001	0.0000	6626	0:01:59.165558	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0264	48.0545	0.0002	0.0000	41	0:01:59.144344	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0223	46.6136	0.0002	0.0000	1519	0:01:58.833560	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0210	55.9899	0.0000	0.0000	9823	0:01:57.349397	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0248	55.5118	0.0000	0.0000	9859	0:01:54.794863	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0206	49.4968	0.0001	0.0000	7494	0:01:54.487889	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0188	45.8368	0.0003	0.0000	3147	0:01:54.676049	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0217	46.1276	0.0003	0.0000	6896	0:01:53.883043	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0148	45.3751	0.0003	0.0000	8354	0:01:41.141524	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0182	45.3429	0.0003	0.0000	6745	0:01:52.960637	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0148	47.9709	0.0002	0.0000	8628	0:01:52.998997	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0132	48.6480	0.0001	0.0000	4055	0:01:39.799522	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0340	40.2238	0.0010	0.0000	5702	0:01:54.493536	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0299	48.9350	0.0001	0.0000	9574	0:01:54.381191	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0386	47.6852	0.0002	0.0000	8933	0:01:54.109715	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0479	50.2585	0.0001	0.0000	5164	0:01:53.916622	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0326	44.0369	0.0004	0.0000	711	0:01:54.137425	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0325	45.3820	0.0003	0.0000	7703	0:01:55.772624	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0470	44.4820	0.0004	0.0000	8952	0:01:56.118845	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0434	45.1750	0.0003	0.0000	367	0:01:56.277740	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0450	51.0901	0.0001	0.0000	7605	0:01:56.102638	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0390	45.7910	0.0003	0.0000	1671	0:01:56.093528	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0617	49.4917	0.0001	0.0000	4500	0:01:56.299561	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0479	51.7681	0.0001	0.0000	198	0:01:56.168066	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0412	55.5411	0.0000	0.0000	7128	0:01:56.152889	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0480	48.1641	0.0002	0.0000	9927	0:01:56.322700	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0379	45.5042	0.0003	0.0000	7034	0:02:00.052056	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0503	45.2463	0.0003	0.0000	7918	0:01:37.120802	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0509	45.6567	0.0003	0.0000	9473	0:01:22.837457	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0333	45.9549	0.0003	0.0000	7915	0:01:34.583601	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0415	51.1994	0.0001	0.0000	2613	0:01:58.926975	torch.float32
mnist cnn	mnist	False	1	ALG_rGaussAGrad16	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0481	47.9146	0.0002	0.0000	4163	0:01:48.836374	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0149	46.4875	0.0002	0.0000	8693	0:01:54.569117	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0164	53.8017	0.0000	0.0000	4236	0:01:54.634833	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0186	49.7706	0.0001	0.0000	8926	0:01:54.751008	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0160	48.5572	0.0001	0.0000	9964	0:01:54.809769	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0211	43.9400	0.0004	0.0000	319	0:01:54.674338	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0156	46.9945	0.0002	0.0000	5377	0:01:54.719155	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0165	53.0739	0.0001	0.0000	9918	0:01:54.713205	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0128	51.3092	0.0001	0.0000	6163	0:01:54.745147	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0175	47.8164	0.0002	0.0000	374	0:01:54.886897	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0245	55.4457	0.0000	0.0000	41	0:01:54.901888	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0177	49.6706	0.0001	0.0000	2749	0:01:54.860131	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0162	46.0947	0.0003	0.0000	1682	0:01:54.814550	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0304	40.8227	0.0009	0.0000	8003	0:01:54.808820	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0243	49.7577	0.0001	0.0000	8979	0:01:54.875193	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0150	50.0390	0.0001	0.0000	1692	0:01:55.075421	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0155	56.7592	0.0000	0.0000	8747	0:01:55.010429	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0281	47.9911	0.0002	0.0000	3247	0:01:47.371602	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0236	48.1871	0.0002	0.0000	6842	0:01:31.382971	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0222	47.2203	0.0002	0.0000	3570	0:01:32.506650	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad19	0.0003	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0158	57.1471	0.0000	0.0000	1172	0:01:17.568734	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0153	39.6208	0.0011	0.0000	5341	0:01:54.372379	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0006	57.6984	0.0000	0.0000	9957	0:01:54.273331	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	66.7864	0.0000	0.0000	9984	0:01:54.335868	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	61.4192	0.0000	0.0000	6965	0:01:54.293335	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0068	48.4668	0.0001	0.0000	2719	0:01:51.298108	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0005	59.2820	0.0000	0.0000	2690	0:01:29.788256	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0045	51.4720	0.0001	0.0000	4122	0:01:29.855653	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0006	58.7549	0.0000	0.0000	6834	0:01:31.232107	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0030	46.7891	0.0002	0.0000	6127	0:01:19.191905	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	62.2045	0.0000	0.0000	9119	0:01:05.472724	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0035	59.2427	0.0000	0.0000	979	0:01:54.827731	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0019	54.6038	0.0000	0.0000	1487	0:01:54.836013	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0019	60.6910	0.0000	0.0000	2099	0:01:55.022997	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0023	57.5572	0.0000	0.0000	9127	0:01:54.763536	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0020	53.3447	0.0000	0.0000	6590	0:01:54.741674	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0026	49.9950	0.0001	0.0000	4177	0:01:54.825841	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0026	54.8572	0.0000	0.0000	4215	0:01:54.746012	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0041	57.3162	0.0000	0.0000	1054	0:01:40.910027	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0026	57.0353	0.0000	0.0000	2932	0:01:38.845417	torch.float32
mnist cnn	mnist	False	1	ALG_eGaussAGrad22	0.0004	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0022	52.3549	0.0001	0.0000	7292	0:01:30.673934	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0093	28.0696	0.0248	0.0002	998	0:17:25.424179	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0073	26.4363	0.0362	0.0003	2232	0:17:41.558159	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0169	22.2631	0.0946	0.0002	1187	0:17:36.186131	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0088	27.0322	0.0315	0.0001	9298	0:17:44.572600	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0129	23.4199	0.0725	0.0010	2573	0:17:58.485397	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0112	25.2063	0.0480	0.0004	7150	0:17:59.884004	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0145	26.6323	0.0346	0.0003	7459	0:17:36.497151	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0150	25.5622	0.0442	0.0001	8583	0:17:35.328387	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0078	29.2582	0.0189	0.0001	797	0:17:36.859546	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0096	26.8409	0.0330	0.0001	8807	0:16:39.424866	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0358	22.1764	0.0965	0.0026	5741	0:27:19.778490	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0290	23.4125	0.0726	0.0015	6695	0:28:58.814142	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0547	26.8589	0.0328	0.0008	2961	0:28:59.576362	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0384	24.8269	0.0524	0.0032	4982	0:28:58.695327	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0166	20.9743	0.1273	0.0002	9887	0:28:58.822303	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0233	22.8049	0.0835	0.0004	8444	0:28:59.358012	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0284	22.8737	0.0822	0.0003	9617	0:28:59.683484	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0145	22.0866	0.0985	0.0004	1738	0:28:57.881815	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0316	24.4207	0.0575	0.0010	5576	0:28:58.737311	torch.float32
resnet18	CIFAR10	False	1	ALG_rGaussAGrad16	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0225	22.0667	0.0990	0.0027	6145	0:28:59.149341	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0386	25.5201	0.0447	0.0001	5880	0:31:56.312053	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1187	26.7396	0.0337	0.0003	4873	0:34:54.900283	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0889	26.7620	0.0336	0.0002	6653	0:34:54.295595	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0869	24.1553	0.0612	0.0002	2318	0:34:54.782194	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0215	20.4124	0.1448	0.0018	4059	0:40:07.342661	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0111	27.5783	0.0278	0.0001	715	0:40:43.997941	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0974	23.5257	0.0707	0.0009	7962	0:40:43.780065	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0474	26.2431	0.0378	0.0001	9297	0:40:43.628503	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0202	20.2593	0.1500	0.0017	5539	0:40:45.848535	torch.float32
resnet18	CIFAR10	False	1	ALG_eGaussAGrad19	0.0005	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0656	24.9266	0.0512	0.0017	4797	0:39:01.310636	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0354	13.2618	0.7515	1.4119	9061	0:24:30.123647	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0395	10.0941	1.5584	12.0501	2960	0:10:08.589697	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0272	17.3839	0.2909	0.4576	2674	0:10:06.794276	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0265	14.5000	0.5651	0.0060	8461	0:10:07.331922	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0899	10.5277	1.4104	3.3594	1097	1:10:56.721569	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0548	13.2240	0.7581	2.5902	8917	1:14:21.162091	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0473	15.6408	0.4345	0.1634	4254	1:13:29.691718	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0430	13.9046	0.6481	0.8718	4432	1:13:30.005886	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0431	12.7350	0.8484	0.0119	9319	1:13:31.444348	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0518	13.5038	0.7108	0.1490	3244	1:12:34.877197	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0448	14.0271	0.6301	0.0879	7511	1:16:08.647947	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0459	17.1498	0.3070	0.3200	3604	1:15:46.269144	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0495	16.0237	0.3979	0.0782	4403	1:15:30.107695	torch.float32
resnet34	CIFAR10	False	1	ALG_rGaussAGrad16	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0553	14.9515	0.5093	0.4160	1220	0:36:40.080498	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0002	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0369	18.1338	0.2448	20.1978	4299	0:01:19.091329	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0179	17.6092	0.2762	0.0354	5739	1:03:12.812094	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0199	11.7378	1.0674	12.5891	7465	0:43:38.339958	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0107	17.1109	0.3098	21.7868	7241	0:42:10.602326	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0225	14.0589	0.6255	5.4530	284	0:42:11.635200	torch.float32
resnet34	CIFAR10	False	1	ALG_eGaussAGrad22	0.0001	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0112	19.3555	0.1847	1.8019	4320	0:42:04.637562	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0192	43.0414	0.0005	0.0000	8415	0:01:02.806097	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0037	52.7818	0.0001	0.0000	868	0:01:22.551993	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0355	30.1128	0.0103	0.0000	6603	0:01:30.532394	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0055	52.0108	0.0001	0.0000	3261	0:01:30.906251	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0156	39.3595	0.0012	0.0000	6014	0:01:30.910241	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0295	31.7555	0.0070	0.0001	3823	0:01:30.811234	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0325	37.3520	0.0019	0.0000	517	0:01:20.966037	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0036	51.3824	0.0001	0.0000	7201	0:01:15.101582	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0058	51.9288	0.0001	0.0000	7100	0:01:13.429860	torch.float32
mnist mlp	MNIST	False	1	ALG_bGaussAWeig21	5e-05	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0141	40.9558	0.0008	0.0000	806	0:01:03.180598	torch.float32
